Brand,Model,Body,Color,Year,Fuel,Kilometers,Engine,Transmission,Price,Gov,price_category
Hyundai,Avante,Sedan,Gray,2014,Benzine,80000 to 89999,1600 CC,Automatic,230.0,Qalyubia,2
Hyundai,Matrix,Hatchback,White,2001,Benzine,10000 to 19999,1600 CC,Automatic,161.4,Dakahlia,1
Fiat,131,Sedan,Red,1988,Benzine,180000 to 199999,1600 CC,Manual,31.1,Cairo,0
Hyundai,Accent,Sedan,Silver,2015,Benzine,120000 to 139999,1600 CC,Automatic,195.0,Cairo,1
Chevrolet,Optra,Sedan,Silver,2020,Benzine,100000 to 119999,1600 CC,Automatic,258.8,Qalyubia,2
Chevrolet,Optra,Sedan,Black,2019,Benzine,100000 to 119999,1600 CC,Automatic,166.8,Cairo,1
Chevrolet,Optra,Sedan,Silver,2019,Benzine,140000 to 159999,1400 - 1500 CC,Automatic,190.9,Cairo,1
Fiat,128,Sedan,Red,1995,Benzine,50000 to 59999,1000 - 1300 CC,Manual,28.8,Dakahlia,0
Fiat,128,Sedan,White,1984,Benzine,More than 200000,1000 - 1300 CC,Manual,12.0,Alexandria,0
Fiat,128,Sedan,White,1980,Benzine,More than 200000,1000 - 1300 CC,Manual,11.5,Matruh,0
Hyundai,Verna,Sedan,Silver,2012,Benzine,More than 200000,1600 CC,Manual,93.0,Giza,0
Hyundai,Elantra,Sedan,Blue- Navy Blue,2019,Benzine,10000 to 19999,1600 CC,Automatic,185.6,Cairo,1
Fiat,131,Sedan,White,1980,Benzine,40000 to 49999,1600 CC,Manual,30.0,Suez,0
Fiat,128,Sedan,Red,1975,Benzine,More than 200000,1000 - 1300 CC,Manual,12.5,Giza,0
Hyundai,Verna,Sedan,White,2013,Natural Gas,More than 200000,1600 CC,Automatic,5.5,Kafr al-Sheikh,0
Hyundai,Accent,Sedan,Silver,2012,Benzine,160000 to 179999,1600 CC,Automatic,177.0,Fayoum,1
Hyundai,Accent,Sedan,Green,2000,Benzine,20000 to 29999,1000 - 1300 CC,Manual,59.0,Kafr al-Sheikh,0
Fiat,131,Sedan,Silver,1982,Benzine,0 to 9999,1600 CC,Manual,32.0,Dakahlia,0
Chevrolet,Aveo,Sedan,Gray,2019,Benzine,0 to 9999,1400 - 1500 CC,Automatic,247.2,Alexandria,2
Chevrolet,Optra,Sedan,Black,2009,Benzine,90000 to 99999,1600 CC,Manual,135.0,Cairo,1
Hyundai,Accent,Sedan,Red,2012,Benzine,180000 to 199999,1600 CC,Automatic,190.0,Alexandria,1
Fiat,128,Sedan,White,1989,Benzine,More than 200000,1000 - 1300 CC,Manual,30.0,Gharbia,0
Chevrolet,Aveo,Sedan,Black,2013,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,130.0,Cairo,1
Fiat,128,Sedan,Green,1979,Benzine,More than 200000,1000 - 1300 CC,Manual,11.5,Cairo,0
Fiat,128,Sedan,Green,1985,Benzine,180000 to 199999,1000 - 1300 CC,Manual,35.0,Aswan,0
Hyundai,Verna,Sedan,Silver,2011,Benzine,140000 to 159999,1600 CC,Manual,90.0,Ismailia,0
Fiat,Shahin,Sedan,Green,1999,Benzine,0 to 9999,1400 - 1500 CC,Manual,35.0,Giza,0
Hyundai,Elantra,Sedan,Black,2015,Benzine,90000 to 99999,1600 CC,Automatic,207.0,Gharbia,2
Chevrolet,Optra,Sedan,Blue- Navy Blue,2021,Benzine,10000 to 19999,1600 CC,Automatic,281.8,Giza,2
Chevrolet,Aveo,Sedan,Black,2006,Benzine,120000 to 139999,1400 - 1500 CC,Manual,80.0,Cairo,0
Hyundai,Accent,Sedan,Gray,2011,Benzine,More than 200000,1600 CC,Manual,150.0,Qena,1
Fiat,Shahin,Sedan,Silver,2004,Benzine,100000 to 119999,1400 - 1500 CC,Manual,65.5,Suez,0
Fiat,Tipo,Sedan,Brown,2021,Benzine,20000 to 29999,1600 CC,Automatic,350.0,Cairo,3
Hyundai,Verna,Sedan,Green,2011,Benzine,120000 to 139999,1600 CC,Automatic,120.8,Sharqia,1
Chevrolet,Cruze,Sedan,Gray,2010,Benzine,180000 to 199999,1600 CC,Automatic,140.0,Giza,1
Hyundai,Elantra,Sedan,Black,2017,Benzine,90000 to 99999,1600 CC,Automatic,253.0,Cairo,2
Chevrolet,Aveo,Sedan,Burgundy,2008,Benzine,120000 to 139999,1400 - 1500 CC,Manual,105.0,Cairo,1
Chevrolet,Optra,Sedan,Other Color,2018,Benzine,60000 to 69999,1600 CC,Automatic,247.2,Monufia,2
Hyundai,Verna,Sedan,Gray,2018,Benzine,90000 to 99999,1400 - 1500 CC,Automatic,164.4,Cairo,1
Hyundai,Verna,Sedan,White,2013,Benzine,160000 to 179999,1600 CC,Manual,97.8,Cairo,0
Fiat,128,Sedan,Red,1989,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Cairo,0
Chevrolet,Aveo,Sedan,Blue- Navy Blue,2019,Benzine,100000 to 119999,1400 - 1500 CC,Automatic,195.0,Cairo,1
Chevrolet,Lanos,Sedan,White,2013,Benzine,20000 to 29999,1400 - 1500 CC,Manual,92.0,Suez,0
Hyundai,Accent,Sedan,Other Color,2010,Benzine,120000 to 139999,1600 CC,Manual,135.0,Cairo,1
Fiat,Uno,Hatchback,Gray,1997,Benzine,10000 to 19999,1000 - 1300 CC,Manual,55.0,Giza,0
Hyundai,Elantra,Sedan,Gold,2009,Benzine,180000 to 199999,1600 CC,Automatic,185.0,Alexandria,1
Hyundai,Verna,Sedan,Black,2008,Benzine,More than 200000,1600 CC,Manual,82.0,Alexandria,0
Hyundai,Elantra,Sedan,Blue- Navy Blue,2015,Benzine,160000 to 179999,1600 CC,Automatic,270.2,Fayoum,2
Hyundai,Verna,Sedan,Gray,2010,Benzine,More than 200000,1600 CC,Automatic,139.2,Sohag,1
Hyundai,Elantra,Sedan,Gray,2017,Benzine,60000 to 69999,1600 CC,Automatic,161.4,Cairo,1
Fiat,Punto,Hatchback,Burgundy,2016,Benzine,140000 to 159999,1000 - 1300 CC,Manual,115.0,Cairo,1
Fiat,128,Sedan,White,1974,Benzine,More than 200000,1000 - 1300 CC,Manual,16.1,Cairo,0
Hyundai,Elantra,Sedan,Black,2016,Benzine,0 to 9999,1600 CC,Automatic,240.0,Giza,2
Hyundai,Verna,Sedan,Black,2013,Benzine,10000 to 19999,1600 CC,Manual,120.0,Cairo,1
Fiat,128,Sedan,Red,1980,Benzine,90000 to 99999,1000 - 1300 CC,Manual,20.0,Dakahlia,0
Hyundai,Elantra,Sedan,Black,2008,Benzine,180000 to 199999,1600 CC,Automatic,149.5,Gharbia,1
Chevrolet,Aveo,Sedan,Silver,2013,Benzine,More than 200000,1400 - 1500 CC,Manual,109.2,Ismailia,1
Chevrolet,Optra,Sedan,Gray,2021,Benzine,0 to 9999,1600 CC,Automatic,235.0,Alexandria,2
Hyundai,Accent,Sedan,Black,2012,Benzine,100000 to 119999,1600 CC,Automatic,180.0,Cairo,1
Chevrolet,Aveo,Sedan,Black,2017,Benzine,20000 to 29999,1400 - 1500 CC,Manual,132.2,Cairo,1
Fiat,128,Sedan,White,1987,Benzine,More than 200000,1000 - 1300 CC,Manual,24.0,Giza,0
Hyundai,Avante,Sedan,Silver,2003,Benzine,70000 to 79999,1600 CC,Manual,132.2,Sohag,1
Chevrolet,Lanos,Sedan,White,2014,Benzine,80000 to 89999,1600 CC,Manual,75.0,Cairo,0
Chevrolet,Cruze,Sedan,Black,2013,Benzine,180000 to 199999,1600 CC,Automatic,161.0,Cairo,1
Hyundai,Accent,Sedan,Other Color,2003,Benzine,More than 200000,1400 - 1500 CC,Manual,77.0,Cairo,0
Fiat,128,Sedan,White,1991,Benzine,90000 to 99999,1000 - 1300 CC,Manual,28.8,Ismailia,0
Chevrolet,Optra,Sedan,Orange,2009,Benzine,More than 200000,1600 CC,Manual,120.8,Cairo,1
Fiat,128,Sedan,White,1983,Benzine,180000 to 199999,1000 - 1300 CC,Manual,25.0,Cairo,0
Hyundai,Elantra,Sedan,Burgundy,2012,Benzine,100000 to 119999,1600 CC,Automatic,228.0,Cairo,2
Hyundai,Elantra,Sedan,Silver,2015,Benzine,90000 to 99999,1600 CC,Automatic,267.9,Suez,2
Chevrolet,Optra,Sedan,Blue- Navy Blue,2020,Benzine,10000 to 19999,1600 CC,Automatic,247.0,Monufia,2
Hyundai,Elantra,Sedan,Black,2011,Benzine,0 to 9999,1400 - 1500 CC,Automatic,205.8,Cairo,2
Chevrolet,Lanos,Sedan,Silver,2018,Benzine,10000 to 19999,1400 - 1500 CC,Manual,178.2,Sohag,1
Fiat,128,Sedan,Other Color,1985,Benzine,More than 200000,1000 - 1300 CC,Manual,20.7,Qalyubia,0
Hyundai,Matrix,Hatchback,Silver,2002,Benzine,More than 200000,1600 CC,Manual,135.0,Cairo,1
Chevrolet,Cruze,Sedan,Gray,2013,Benzine,10000 to 19999,1600 CC,Automatic,160.0,Giza,1
Fiat,128,Sedan,White,1988,Benzine,More than 200000,1000 - 1300 CC,Manual,24.0,Cairo,0
Hyundai,Accent,Sedan,Other Color,2007,Benzine,100000 to 119999,1400 - 1500 CC,Manual,70.0,Ismailia,0
Fiat,Punto,Hatchback,Black,2008,Benzine,160000 to 179999,1000 - 1300 CC,Manual,80.0,Giza,0
Hyundai,Verna,Sedan,Blue- Navy Blue,2010,Benzine,90000 to 99999,1600 CC,Automatic,115.0,Suez,1
Fiat,Shahin,Sedan,White,2002,Benzine,20000 to 29999,1400 - 1500 CC,Manual,34.5,Cairo,0
Hyundai,Verna,Sedan,White,2017,Natural Gas,20000 to 29999,1600 CC,Manual,126.5,Giza,1
Hyundai,Accent,Sedan,Gold,2001,Benzine,More than 200000,1400 - 1500 CC,Manual,57.5,Minya,0
Hyundai,Avante,Sedan,Silver,2012,Benzine,70000 to 79999,1600 CC,Automatic,224.2,Beni Suef,2
Hyundai,Elantra,Sedan,Gray,2011,Benzine,120000 to 139999,1600 CC,Automatic,201.2,Sohag,2
Fiat,128,Sedan,White,1976,Benzine,100000 to 119999,1000 - 1300 CC,Manual,14.9,Qalyubia,0
Chevrolet,Cruze,Sedan,Burgundy,2014,Benzine,120000 to 139999,1600 CC,Automatic,172.5,Cairo,1
Hyundai,Elantra,Sedan,Gray,2011,Benzine,More than 200000,1600 CC,Automatic,230.0,Gharbia,2
Fiat,Shahin,Sedan,Green,2005,Benzine,0 to 9999,1400 - 1500 CC,Manual,50.0,Monufia,0
Hyundai,Tucson,SUV,Blue- Navy Blue,2019,Benzine,40000 to 49999,1600 CC,Automatic,161.4,Giza,1
Hyundai,Accent,Sedan,Blue- Navy Blue,2006,Benzine,160000 to 179999,1000 - 1300 CC,Manual,90.0,Alexandria,0
Hyundai,Accent,Sedan,Other Color,2003,Benzine,More than 200000,1400 - 1500 CC,Manual,78.2,Giza,0
Chevrolet,Lanos,Sedan,Other Color,2013,Benzine,100000 to 119999,1400 - 1500 CC,Manual,115.0,Monufia,1
Hyundai,Elantra,Sedan,Black,2019,Benzine,50000 to 59999,1600 CC,Automatic,339.2,Cairo,3
Hyundai,Matrix,Hatchback,Beige,2006,Benzine,140000 to 159999,1600 CC,Automatic,145.0,Cairo,1
Chevrolet,Lanos,Sedan,Silver,2019,Benzine,90000 to 99999,1600 CC,Manual,172.5,Giza,1
Chevrolet,Optra,Sedan,Gold,2008,Benzine,0 to 9999,1600 CC,Manual,165.0,Cairo,1
Hyundai,Accent,Sedan,Silver,2002,Benzine,More than 200000,1000 - 1300 CC,Manual,51.8,Giza,0
Chevrolet,Optra,Sedan,Black,2011,Benzine,180000 to 199999,1600 CC,Automatic,138.0,Cairo,1
Fiat,128,Sedan,Burgundy,1986,Benzine,180000 to 199999,1000 - 1300 CC,Manual,25.0,Giza,0
Chevrolet,Optra,Sedan,Black,2011,Benzine,More than 200000,1600 CC,Automatic,138.0,Cairo,1
Fiat,131,Sedan,Blue- Navy Blue,1980,Benzine,90000 to 99999,1600 CC,Manual,25.0,Alexandria,0
Fiat,Tipo,Sedan,Blue- Navy Blue,2022,Benzine,0 to 9999,1600 CC,Automatic,370.0,Cairo,3
Hyundai,Accent,Sedan,White,1999,Benzine,180000 to 199999,1000 - 1300 CC,Manual,58.0,Ismailia,0
Chevrolet,Lanos,Sedan,Silver,2011,Benzine,160000 to 179999,1400 - 1500 CC,Manual,95.0,Giza,0
Fiat,Shahin,Sedan,Burgundy,1998,Benzine,90000 to 99999,1400 - 1500 CC,Manual,52.5,Giza,0
Hyundai,Accent,Sedan,Silver,2006,Benzine,160000 to 179999,1000 - 1300 CC,Manual,74.0,Kafr al-Sheikh,0
Fiat,128,Sedan,Blue- Navy Blue,1989,Benzine,More than 200000,1000 - 1300 CC,Manual,28.8,Cairo,0
Chevrolet,Optra,Sedan,Blue- Navy Blue,2018,Benzine,50000 to 59999,1600 CC,Automatic,190.0,Cairo,1
Fiat,Shahin,Sedan,Green,2005,Benzine,100000 to 119999,1400 - 1500 CC,Manual,40.0,Alexandria,0
Chevrolet,Aveo,Sedan,Black,2011,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,135.0,Giza,1
Fiat,Punto,Hatchback,Other Color,2003,Benzine,140000 to 159999,1000 - 1300 CC,Manual,70.0,Cairo,0
Hyundai,Elantra,Sedan,Black,2015,Benzine,120000 to 139999,1600 CC,Automatic,275.0,Alexandria,2
Hyundai,Verna,Sedan,Other Color,2013,Natural Gas,10000 to 19999,1600 CC,Manual,103.0,Suez,1
Chevrolet,Aveo,Sedan,Blue- Navy Blue,2015,Benzine,90000 to 99999,1400 - 1500 CC,Automatic,160.0,Cairo,1
Fiat,Shahin,Sedan,Burgundy,2003,Benzine,20000 to 29999,1400 - 1500 CC,Manual,51.8,Cairo,0
Hyundai,Verna,Sedan,Black,2018,Benzine,180000 to 199999,1600 CC,Manual,143.8,Cairo,1
Fiat,128,Sedan,Other Color,1983,Benzine,More than 200000,1000 - 1300 CC,Manual,22.5,Monufia,0
Hyundai,Elantra,Sedan,Black,2019,Benzine,50000 to 59999,1600 CC,Automatic,350.0,Cairo,3
Hyundai,Elantra,Sedan,Gray,2015,Benzine,0 to 9999,1600 CC,Automatic,185.0,Cairo,1
Hyundai,Verna,Sedan,Other Color,2014,Natural Gas,0 to 9999,1600 CC,Manual,127.0,Suez,1
Chevrolet,Optra,Sedan,Silver,2015,Benzine,10000 to 19999,1600 CC,Automatic,172.0,Cairo,1
Hyundai,Verna,Sedan,Blue- Navy Blue,2010,Benzine,20000 to 29999,1600 CC,Manual,97.8,Qalyubia,0
Hyundai,Elantra,Sedan,White,2021,Benzine,30000 to 39999,1600 CC,Automatic,185.6,Gharbia,1
Hyundai,Matrix,Hatchback,Silver,2001,Benzine,160000 to 179999,1600 CC,Manual,130.0,Asyut,1
Hyundai,Accent,Sedan,Green,2001,Benzine,20000 to 29999,1400 - 1500 CC,Manual,79.3,Ismailia,0
Chevrolet,Optra,Sedan,Black,2008,Benzine,10000 to 19999,1600 CC,Manual,140.0,Alexandria,1
Hyundai,Verna,Sedan,Black,2009,Benzine,100000 to 119999,1600 CC,Manual,98.0,Giza,0
Chevrolet,Cruze,Sedan,Silver,2010,Benzine,100000 to 119999,1600 CC,Automatic,150.0,Giza,1
Hyundai,Elantra,Sedan,Gold,2021,Benzine,10000 to 19999,1600 CC,Automatic,408.2,Giza,4
Chevrolet,Optra,Sedan,Blue- Navy Blue,2021,Benzine,0 to 9999,1600 CC,Automatic,235.0,Alexandria,2
Hyundai,Accent,Sedan,Yellow,1999,Benzine,More than 200000,1400 - 1500 CC,Manual,58.0,Cairo,0
Hyundai,Verna,Sedan,Silver,2014,Benzine,80000 to 89999,1600 CC,Automatic,161.0,Gharbia,1
Fiat,Uno,Hatchback,Burgundy,1996,Benzine,10000 to 19999,1000 - 1300 CC,Manual,46.0,Alexandria,0
Hyundai,Verna,Sedan,Silver,2017,Benzine,140000 to 159999,1600 CC,Manual,143.8,Alexandria,1
Chevrolet,Lanos,Sedan,Gray,2013,Benzine,100000 to 119999,1400 - 1500 CC,Manual,101.2,Alexandria,1
Fiat,Shahin,Sedan,White,2011,Benzine,60000 to 69999,1400 - 1500 CC,Manual,69.0,Sharqia,0
Chevrolet,Aveo,Sedan,Red,2017,Benzine,140000 to 159999,1400 - 1500 CC,Automatic,170.0,Alexandria,1
Chevrolet,Optra,Sedan,Red,2010,Benzine,120000 to 139999,1600 CC,Automatic,140.0,Cairo,1
Chevrolet,Optra,Sedan,Silver,2018,Benzine,60000 to 69999,1600 CC,Automatic,212.8,Cairo,2
Chevrolet,Optra,Sedan,Gray,2018,Benzine,90000 to 99999,1600 CC,Automatic,167.9,Dakahlia,1
Chevrolet,Aveo,Sedan,Gray,2013,Benzine,160000 to 179999,1400 - 1500 CC,Manual,132.2,Alexandria,1
Chevrolet,Aveo,Sedan,Gray,2018,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,172.5,Alexandria,1
Fiat,Uno,Hatchback,Silver,1996,Benzine,60000 to 69999,1000 - 1300 CC,Manual,69.0,Cairo,0
Hyundai,Verna,Sedan,Black,2010,Benzine,More than 200000,1400 - 1500 CC,Manual,107.0,Cairo,1
Fiat,Uno,Hatchback,Green,1997,Benzine,More than 200000,1000 - 1300 CC,Manual,26.4,Cairo,0
Chevrolet,Lanos,Sedan,Gray,2013,Benzine,More than 200000,1400 - 1500 CC,Manual,98.9,Giza,0
Hyundai,Verna,Sedan,White,2016,Natural Gas,30000 to 39999,1600 CC,Manual,12.7,Cairo,0
Chevrolet,Optra,Sedan,Black,2008,Benzine,160000 to 179999,1600 CC,Manual,90.0,Sohag,0
Hyundai,Tucson,SUV,Silver,2019,Benzine,70000 to 79999,1600 CC,Automatic,185.6,Gharbia,1
Hyundai,Accent,Sedan,Silver,2011,Benzine,120000 to 139999,1600 CC,Automatic,175.0,Alexandria,1
Fiat,128,Sedan,White,1980,Benzine,180000 to 199999,1000 - 1300 CC,Manual,14.0,Fayoum,0
Fiat,Shahin,Sedan,Green,2008,Benzine,0 to 9999,1400 - 1500 CC,Manual,68.0,Alexandria,0
Fiat,128,Sedan,White,1994,Benzine,More than 200000,1000 - 1300 CC,Manual,32.2,Alexandria,0
Fiat,Punto,Hatchback,Blue- Navy Blue,2003,Benzine,100000 to 119999,1000 - 1300 CC,Manual,63.2,Giza,0
Fiat,128,Sedan,White,1985,Benzine,90000 to 99999,1000 - 1300 CC,Manual,25.0,Cairo,0
Fiat,128,Sedan,Red,1981,Benzine,More than 200000,1000 - 1300 CC,Manual,20.1,Cairo,0
Hyundai,Accent,Sedan,Gray,2000,Benzine,140000 to 159999,1400 - 1500 CC,Manual,51.8,Red Sea,0
Chevrolet,Lanos,Sedan,Other Color,2014,Benzine,90000 to 99999,1400 - 1500 CC,Manual,120.8,Sharqia,1
Fiat,128,Sedan,Red,1986,Benzine,180000 to 199999,1000 - 1300 CC,Manual,27.0,Cairo,0
Hyundai,Elantra,Sedan,Other Color,2019,Benzine,30000 to 39999,1600 CC,Automatic,161.4,Cairo,1
Hyundai,Tucson,SUV,Red,2019,Benzine,50000 to 59999,1600 CC,Automatic,185.6,Alexandria,1
Chevrolet,Optra,Sedan,Burgundy,2011,Benzine,20000 to 29999,1600 CC,Manual,138.0,Cairo,1
Chevrolet,Lanos,Sedan,Other Color,2011,Benzine,180000 to 199999,1400 - 1500 CC,Manual,115.0,Cairo,1
Fiat,128,Sedan,Beige,1990,Benzine,More than 200000,1000 - 1300 CC,Manual,29.9,Cairo,0
Chevrolet,Optra,Sedan,Black,2015,Benzine,180000 to 199999,1600 CC,Automatic,160.0,Cairo,1
Hyundai,Accent,Sedan,White,2004,Natural Gas,10000 to 19999,1000 - 1300 CC,Manual,86.2,Port Said,0
Fiat,128,Sedan,Red,1986,Benzine,More than 200000,1000 - 1300 CC,Manual,19.0,Cairo,0
Fiat,128,Sedan,Red,1988,Benzine,50000 to 59999,1000 - 1300 CC,Manual,19.0,Asyut,0
Hyundai,Verna,Sedan,Gray,2004,Benzine,10000 to 19999,1600 CC,Automatic,96.5,Fayoum,0
Fiat,128,Sedan,White,2000,Benzine,80000 to 89999,1000 - 1300 CC,Manual,42.5,Qalyubia,0
Fiat,Tipo,Sedan,Silver,2022,Benzine,0 to 9999,1600 CC,Automatic,390.0,Alexandria,3
Hyundai,Verna,Sedan,Gray,2013,Benzine,10000 to 19999,1600 CC,Manual,120.8,Gharbia,1
Chevrolet,Lanos,Sedan,White,2013,Benzine,40000 to 49999,1400 - 1500 CC,Manual,69.0,Cairo,0
Fiat,131,Sedan,Blue- Navy Blue,1984,Benzine,0 to 9999,1600 CC,Manual,26.4,Qalyubia,0
Chevrolet,Optra,Sedan,Gray,2013,Benzine,160000 to 179999,1600 CC,Automatic,160.0,Alexandria,1
Hyundai,Avante,Sedan,Silver,2003,Benzine,100000 to 119999,1600 CC,Automatic,135.0,Alexandria,1
Hyundai,Elantra,Sedan,Black,2019,Benzine,80000 to 89999,1600 CC,Automatic,391.0,Giza,3
Fiat,Uno,Hatchback,Silver,1993,Benzine,180000 to 199999,1000 - 1300 CC,Manual,51.8,Monufia,0
Hyundai,Elantra,Sedan,Other Color,1998,Benzine,More than 200000,1600 CC,Automatic,80.0,Cairo,0
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2009,Benzine,180000 to 199999,1400 - 1500 CC,Manual,88.0,Giza,0
Hyundai,Elantra,Sedan,Blue- Navy Blue,2009,Benzine,10000 to 19999,1600 CC,Manual,70.0,Sharqia,0
Hyundai,I10,Hatchback,Gray,2013,Benzine,90000 to 99999,1000 - 1300 CC,Manual,126.5,Asyut,1
Hyundai,Accent,Sedan,Gray,2014,Benzine,More than 200000,1600 CC,Manual,166.8,Cairo,1
Fiat,128,Sedan,Red,1988,Benzine,More than 200000,1000 - 1300 CC,Manual,20.0,Cairo,0
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2019,Benzine,50000 to 59999,1400 - 1500 CC,Manual,189.8,Suez,1
Fiat,128,Sedan,Green,1978,Benzine,80000 to 89999,1000 - 1300 CC,Manual,29.0,Dakahlia,0
Hyundai,Verna,Sedan,Burgundy,2012,Benzine,0 to 9999,1600 CC,Automatic,125.0,Giza,1
Fiat,Shahin,Sedan,Gold,2010,Benzine,10000 to 19999,1400 - 1500 CC,Manual,55.2,Alexandria,0
Hyundai,Verna,Sedan,Black,2015,Benzine,120000 to 139999,1600 CC,Manual,126.5,Alexandria,1
Chevrolet,Lanos,Sedan,Burgundy,2011,Benzine,More than 200000,1400 - 1500 CC,Manual,80.0,Cairo,0
Hyundai,Verna,Sedan,White,2011,Natural Gas,80000 to 89999,1600 CC,Manual,86.0,Cairo,0
Fiat,128,Sedan,Orange,1978,Benzine,More than 200000,1000 - 1300 CC,Manual,21.0,Cairo,0
Fiat,Uno,Hatchback,Green,1994,Benzine,More than 200000,1000 - 1300 CC,Manual,35.6,Cairo,0
Hyundai,Elantra,Sedan,White,2019,Benzine,140000 to 159999,1600 CC,Automatic,368.0,Gharbia,3
Fiat,Shahin,Sedan,Burgundy,2008,Benzine,140000 to 159999,1400 - 1500 CC,Manual,45.0,Gharbia,0
Chevrolet,Cruze,Sedan,Silver,2010,Benzine,10000 to 19999,1600 CC,Automatic,133.0,Alexandria,1
Fiat,128,Sedan,Beige,1986,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Gharbia,0
Hyundai,Accent,Sedan,White,2018,Benzine,100000 to 119999,1600 CC,Automatic,262.2,Cairo,2
Hyundai,Elantra,Sedan,Black,2021,Benzine,50000 to 59999,1600 CC,Automatic,3.0,Cairo,0
Fiat,128,Sedan,Red,1983,Benzine,90000 to 99999,1000 - 1300 CC,Manual,19.0,Beheira,0
Chevrolet,Aveo,Sedan,Gray,2008,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,112.0,Beheira,1
Fiat,Punto,Hatchback,Other Color,2008,Benzine,0 to 9999,1000 - 1300 CC,Manual,90.0,Cairo,0
Chevrolet,Aveo,Sedan,Burgundy,2020,Benzine,0 to 9999,1400 - 1500 CC,Automatic,224.2,Alexandria,2
Fiat,128,Sedan,White,1989,Benzine,140000 to 159999,1000 - 1300 CC,Manual,24.1,Cairo,0
Fiat,128,Sedan,Blue- Navy Blue,1989,Benzine,80000 to 89999,1000 - 1300 CC,Manual,27.0,Gharbia,0
Hyundai,Accent,Sedan,Black,2010,Benzine,140000 to 159999,1600 CC,Automatic,161.0,Giza,1
Hyundai,Elantra,Sedan,Gray,2017,Benzine,120000 to 139999,1600 CC,Automatic,270.0,Cairo,2
Hyundai,Verna,Sedan,Silver,2009,Benzine,100000 to 119999,1600 CC,Manual,100.0,Alexandria,1
Hyundai,Verna,Sedan,Silver,2010,Benzine,0 to 9999,1600 CC,Manual,115.0,Alexandria,1
Fiat,Shahin,Sedan,Burgundy,1996,Benzine,30000 to 39999,1400 - 1500 CC,Manual,47.0,Beheira,0
Hyundai,Tucson,SUV,Silver,2022,Benzine,0 to 9999,1600 CC,Automatic,161.4,Giza,1
Hyundai,Accent,Sedan,White,2005,Benzine,20000 to 29999,1000 - 1300 CC,Manual,67.0,Suez,0
Chevrolet,Lanos,Sedan,Gray,2014,Benzine,10000 to 19999,1400 - 1500 CC,Manual,109.2,Sohag,1
Fiat,Shahin,Sedan,Red,2000,Benzine,100000 to 119999,1400 - 1500 CC,Manual,45.0,Monufia,0
Hyundai,Elantra,Sedan,Gray,2020,Benzine,20000 to 29999,1600 CC,Automatic,333.5,Cairo,3
Fiat,Shahin,Sedan,White,1998,Benzine,More than 200000,1400 - 1500 CC,Manual,28.8,Sharqia,0
Fiat,128,Sedan,White,1977,Benzine,90000 to 99999,1000 - 1300 CC,Manual,20.0,Qalyubia,0
Fiat,128,Sedan,White,1990,Benzine,50000 to 59999,1000 - 1300 CC,Manual,23.0,Qalyubia,0
Hyundai,Avante,Sedan,Gray,2019,Benzine,80000 to 89999,1600 CC,Automatic,322.0,Ismailia,3
Fiat,Tipo,Sedan,Silver,2021,Benzine,10000 to 19999,1600 CC,Automatic,396.8,Dakahlia,3
Fiat,Shahin,Sedan,Gold,2005,Benzine,50000 to 59999,1400 - 1500 CC,Manual,60.0,Giza,0
Hyundai,Verna,Sedan,Black,2014,Benzine,120000 to 139999,1600 CC,Manual,123.0,Cairo,1
Hyundai,Excel,Hatchback,Red,1994,Benzine,20000 to 29999,1400 - 1500 CC,Manual,23.0,Giza,0
Fiat,Shahin,Sedan,White,2009,Benzine,0 to 9999,1400 - 1500 CC,Manual,62.0,Cairo,0
Hyundai,Verna,Sedan,Silver,2008,Benzine,10000 to 19999,1600 CC,Automatic,115.0,Cairo,1
Fiat,128,Sedan,White,1978,Benzine,180000 to 199999,1000 - 1300 CC,Manual,26.4,Giza,0
Fiat,Punto,Hatchback,Gray,2005,Benzine,20000 to 29999,1000 - 1300 CC,Manual,80.5,Cairo,0
Hyundai,Verna,Sedan,Silver,2014,Natural Gas,10000 to 19999,1600 CC,Automatic,145.0,Alexandria,1
Chevrolet,Cruze,Sedan,Other Color,2016,Benzine,120000 to 139999,1600 CC,Automatic,287.5,Kafr al-Sheikh,2
Chevrolet,Lanos,Sedan,Silver,2019,Benzine,40000 to 49999,1400 - 1500 CC,Manual,155.0,Alexandria,1
Hyundai,Matrix,Hatchback,Other Color,2005,Benzine,120000 to 139999,1600 CC,Manual,128.0,Alexandria,1
Hyundai,Verna,Sedan,Burgundy,2014,Benzine,0 to 9999,1600 CC,Manual,132.2,Ismailia,1
Chevrolet,Aveo,Sedan,Silver,2013,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,135.0,Giza,1
Fiat,128,Sedan,Red,1971,Benzine,More than 200000,1000 - 1300 CC,Manual,15.0,Qalyubia,0
